input_text,target_text
"""学校安排了一场重要测试，以检验学习成果，本月第一个星期周天考试。""","['{""month"":""0"",""week"":""1"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""在学校的课程安排里，上个月第三个星期周四会按时去教室上课。""","['{""month"":""-1"",""week"":""3"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""学校课程安排里，上学期的第十二周上课，学生们都积极参与。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""在课程安排里，本学期第2周开启正式上课模式。""","['{""month"":""none"",""week"":""2"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""校园里学习氛围紧张，同学们都在为期末冲刺，上学期的最后一周上课。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""老师通知大家，本月第三周周五考试，大家要提前做好复习准备。""","['{""month"":""0"",""week"":""3"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""临近学期结束事务繁杂，学校安排上学期的最后一周开会。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""老师通知课程安排，后天上课，大家提前做好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""最近学习状态不错，知识掌握扎实，明天考试定能发挥出色。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""近期学习任务重，老师通知下个月第三个星期周三考试，大家需认真备考。""","['{""month"":""1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""领导安排了工作检查，告知下个月第三个星期周三检查，大家需提前做好准备。""","['{""month"":""1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在本学期的第三周请假。""","['{""month"":""none"",""week"":""3"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""学校安排了一场重要测试，下个月第二周周六考试，大家需提前做好准备。""","['{""month"":""1"",""week"":""2"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""这次考试至关重要，一定要全力以赴，你明天考试可得好好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""公司安排常规项目，有次在周六开展了检查，就是上个月那次。""","['{""month"":""-1"",""week"":""none"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""学校教学安排紧凑，本学期的第5周上课，大家需提前做好准备。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""同学们，老师刚通知，下个月第二周星期二考试，请大家做好复习准备。""","['{""month"":""1"",""week"":""2"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""学校工作安排进程中，本学期的第十二周开会，讨论教学相关事宜。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""临近学期结束，学校组织本学期的最后一周检查，确保各项工作达标。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因个人有事需处理，本月第三周周日请假。""","['{""month"":""0"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在本学期对应的上学期第12周时间安排请假。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""在项目关键阶段，上学期的最后一周开会，共同商讨后续推进方案。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""身体突发不适，状况欠佳，今天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因家中突发状况需处理，昨天请假，望领导理解批准。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""学校课程安排紧凑，按照计划，下学期的最后一周考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""近期身体不适去看了医生，被告知后天检查，希望一切正常。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""在紧张的学习节奏里，今天上课，又能汲取新的知识了。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""公司近期业务讨论安排，今天开会，大家一起交流方案和进度。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""课程安排有调整，原本的常规课程变为本月第一周周二上课。""","['{""month"":""0"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""领导安排工作事宜，明天开会，大家提前做好相关准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""学校组织的卫生情况上学期的第3周检查，各项指标都很严格。""","['{""month"":""none"",""week"":""3"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校安排了课程考核，上个月第一周周五考试，同学们都认真备考。""","['{""month"":""-1"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""领导通知大家，重要事项需讨论，明天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""因个人特殊情况，需在本学期教学安排里，于下学期的第16周请假。""","['{""month"":""none"",""week"":""16"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在紧张备考一段时间后，上个月第一周星期四考试，大家都全力以赴。""","['{""month"":""-1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""近期身体不适去医院，昨天检查，结果还未出来，心里有些担忧。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""学校教学安排中，下学期第十五周将对课程学习成果进行检查。""","['{""month"":""none"",""week"":""15"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""老师通知，因教学进度安排，下个月第一个星期星期五考试，大家做好准备。""","['{""month"":""1"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""在学校的学习日常里，前天上课，那场景还历历在目。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学校安排了重要测试，下个月第二个星期星期六考试，大家都在紧张备考。""","['{""month"":""1"",""week"":""2"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""为了这次考试准备许久，前天考试，不知结果能否如我所愿。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""近期学业紧张，大家都忙于备考，昨天考试检验这段时间学习成果。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""公司近期业务讨论，前天开会，大家积极交流提出诸多想法。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学校课程安排紧凑，本学期的第十四周上课，同学们需做好准备。""","['{""month"":""none"",""week"":""14"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因家中有事需处理，向领导申请本月第二周星期四请假。""","['{""month"":""0"",""week"":""2"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""学习已久迎来检验时刻，后天考试，希望能发挥出应有水平。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""因家中突发状况需处理，特申请后天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""为推进项目进展，上学期的第十二周开会，讨论方案细节与后续安排。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""在那所熟悉的学校里，上学期的第八周上课，学习氛围正浓。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校课程学习接近尾声，下个月第一个星期周二考试，大家都在紧张备考。""","['{""month"":""1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""公司近期事务繁多，在前天开会讨论了各项工作的推进情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""因家中有事需处理，向领导申请本月第三周星期五请假。""","['{""month"":""0"",""week"":""3"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""在学校的学习生活里，前天上课，那场景至今仍在脑海浮现。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学习进度安排已定，按照规划，下学期的第五周考试。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在学校教学工作推进中，本学期的第五周开会。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司将组织一次全面的安全检查，本月第一个星期星期四检查，大家提前做好准备。""","['{""month"":""0"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""公司业务推进中，相关人员需参与今天开会，共商进展。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""老师通知课程安排，明天上课，大家提前做好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""公司近期工作安排紧密，上个月第二个星期星期日开会商讨业务进展相关事宜。""","['{""month"":""-1"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""因家中突发状况需处理，上学期的第十二周请假。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""在学校的教学安排里，本学期的第二周考试，大家需认真备考。""","['{""month"":""none"",""week"":""2"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司例行工作安排，上个月第一周周五检查各部门卫生及设备运行状况。""","['{""month"":""-1"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""因家中突发状况需处理，昨天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""在校园里，和同学们一起，今天上课。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""公司内部为总结上学期工作安排，上学期的最后一周开会。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""身体有些不适去医院，昨天检查，结果还没出来，心里有点忐忑。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""学校通知近期有重要考试安排，下个月第一个星期周日考试，大家提前做好准备。""","['{""month"":""1"",""week"":""1"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""在工作安排中，上学期的第六周开会，商讨重要项目推进事宜。""","['{""month"":""none"",""week"":""6"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""近期安排业务情况审查，下个月第一个星期周五检查，各部门提前做好准备。""","['{""month"":""1"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在本学期对应下学期的第12周请假。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
